0x0	0x2
0x1ecb	0x1ecd
0x1ecd	0x1ecf
0x1ecf	0x1ed0
0x1ed0	0x1ed2
0x1ed2	0x1ed3
0x1ed3	0x1ed6
0x1ed7	0x1ed9
0x1ed9	0x1eda
0x1eda	0x1ede
0x1ede	0x1ee0
0x1ee0	0x1ee2
0x1ee3	0x1ee5
0x1ee5	0x1ee6
0x1ee6	0x1eea
0x1eea	0x1eed
0x1eef	0x1ef1
0x1ef1	0x1ef2
0x1ef2	0x1ef4
0x1ef4	0x1ef5
0x1ef5	0x1ef7
0x1ef7	0x1ef9
0x1ef9	0x1efb
0x1efb	0x1efc
0x1efc	0x1eff
0x1eff	0x1f01
0x1f01	0x1f03
0x1f03	0x1f25
0x1f25	0x1f28
0x1f29	0x1f2c
0x1f2c	0x1f2d
0x1f2d	0x1f2f
0x1f2f	0x1f31
0x1f31	0x1f33
0x1f33	0x1f34
0x1f34	0x1f35
0x1f35	0x1f36
0x1f36	0x1f37
0x1f37	0x1f39
0x1f39	0x1f3b
0x1f3b	0x1f3d
0x1f3d	0x1f3e
0x1f3e	0x1f42
0x1f42	0x1f46
0x1f46	0x1f48
0x1f4f	0x1f53
0x1f53	0x1f54
0x1f54	0x1f55
0x1f55	0x1f58
0x1f59	0x1f5b
0x1f5b	0x1f5c
0x1f5c	0x1f60
0x1f60	0x1f62
0x1f62	0x1f64
0x1f65	0x1f67
0x1f67	0x1f68
0x1f68	0x1f6c
0x1f6c	0x1f6f
0x1f73	0x1f75
0x1f77	0x1f7b
0x1f7c	0x1f7e
0x1f7e	0x1f80
0x1f81	0x1f84
0x1f84	0x1f85
0x1f85	0x1f8a
0x1f8a	0x1f8d
0x1f8f	0x1f90
0x1f90	0x1f93
0x1f94	0x1f97
0x1f97	0x1f9a
0x1f9c	0x1f9e
0x1f9e	0x1fa0
0x1fa0	0x1fa2
0x1fa2	0x1fa3
0x1fa3	0x1fa4
0x1fa4	0x1fa6
0x1fa6	0x1fa8
0x1fa8	0x1faa
0x1faa	0x1fac
0x1fac	0x1fad
0x1fad	0x1fae
0x1fae	0x1fb0
0x1fb0	0x1fd1
0x1fd1	0x1fd3
0x1fd3	0x1fd4
0x1fd4	0x1fd6
0x1fd6	0x1fd9
0x1fd9	0x1fdb
0x2072	0x2076
0x2077	0x2079
0x2079	0x207b
0x207c	0x207f
0x207f	0x2080
0x2080	0x2085
0x2085	0x2088
0x208a	0x208b
0x208b	0x208e
0x208f	0x2092
0x2092	0x2095
0x2097	0x2099
0x2099	0x209b
0x209b	0x209d
0x209d	0x209e
0x209e	0x209f
0x209f	0x20a1
0x20a1	0x20a3
0x20a3	0x20a5
0x20a5	0x20a7
0x20a7	0x20a8
0x20a8	0x20a9
0x20a9	0x20ab
0x20ab	0x20cc
0x20cc	0x20ce
0x20ce	0x20cf
0x20cf	0x20d1
0x20d1	0x20d4
0x20d4	0x20d6
0x20ec	0x20ee
0x20ee	0x20ef
0x20ef	0x20f3
0x20f3	0x20f4
0x20f4	0x20f6
0x20f6	0x20f8
0x20f8	0x20fb
0x20fd	0x2100
0x2100	0x2103
0x2106	0x2109
0x210b	0x210d
0x210d	0x210e
0x210e	0x2110
0x2110	0x2111
0x2111	0x16440
0x2113	0x2116
0x2117	0x2119
0x2119	0x211a
0x211a	0x211e
0x211e	0x2120
0x2120	0x2122
0x2123	0x2125
0x2125	0x2126
0x2126	0x212a
0x212a	0x212d
0x212f	0x2131
0x2131	0x2132
0x2132	0x2136
0x2136	0x2137
0x2137	0x2139
0x2139	0x213a
0x213a	0x213c
0x213c	0x213d
0x213d	0x2140
0x2141	0x2144
0x2144	0x2145
0x2145	0x2147
0x2147	0x2148
0x2148	0x214b
0x214b	0x214e
0x214e	0x214f
0x214f	0x2152
0x2152	0x2153
0x2153	0x2154
0x2154	0x2156
0x2156	0x2158
0x215a	0x215d
0x215d	0x2160
0x2162	0x2164
0x2164	0x2167
0x2167	0x216a
0x216c	0x216e
0x216e	0x2170
0x2170	0x2172
0x2172	0x2173
0x2173	0x2174
0x2174	0x2175
0x2175	0x2176
0x2176	0x2177
0x2177	0x217a
0x217b	0x217d
0x217d	0x217e
0x217e	0x2182
0x2182	0x2184
0x2184	0x2186
0x2187	0x2189
0x2189	0x218a
0x218a	0x218e
0x218e	0x2191
0x21a7	0x21a9
0x21a9	0x21aa
0x21aa	0x21ae
0x21ae	0x21af
0x21af	0x21b1
0x21b1	0x21b3
0x21b3	0x21b6
0x21b8	0x21bb
0x21bb	0x21be
0x21c1	0x21c4
0x21c6	0x21c8
0x21c8	0x21c9
0x21c9	0x21cb
0x21cb	0x21cc
0x21cc	0x17840
0x21ce	0x21d1
0x21d2	0x21d4
0x21d4	0x21d5
0x21d5	0x21d9
0x21d9	0x21db
0x21db	0x21dd
0x21de	0x21e0
0x21e0	0x21e1
0x21e1	0x21e5
0x21e5	0x21e8
0x21ea	0x21ec
0x21ec	0x21ed
0x21ed	0x21f1
0x21f1	0x21f2
0x21f2	0x21f4
0x21f4	0x21f5
0x21f5	0x21f7
0x21f7	0x21f8
0x21f8	0x21fb
0x21fc	0x21ff
0x21ff	0x2200
0x2200	0x2202
0x2202	0x2203
0x2203	0x2206
0x2206	0x2209
0x2209	0x220a
0x220a	0x220d
0x220d	0x220e
0x220e	0x220f
0x220f	0x2211
0x2211	0x2213
0x2215	0x2218
0x2218	0x221b
0x221d	0x2220
0x2220	0x2223
0x2269	0x226b
0x226b	0x226d
0x226d	0x226f
0x226f	0x2271
0x2271	0x2272
0x2272	0x2274
0x2274	0x2275
0x2275	0x2278
0x227a	0x227c
0x227c	0x227f
0x2281	0x2284
0x2284	0x2286
0x2286	0x2289
0x2289	0x228c
0x228c	0x228d
0x228d	0x228f
0x228f	0x12a3da
0x2299	0x229c
0x229f	0x22a2
0x22a4	0x22a7
0x22a7	0x22ac
0x22ae	0x22b0
0x22b0	0x22b2
0x22b2	0x22b4
0x22b4	0x22b6
0x22b6	0x22b7
0x22b7	0x22b9
0x22b9	0x22bb
0x22bb	0x22bc
0x22bc	0x22be
0x22be	0x22c0
0x22c0	0x22c2
0x22c2	0x22c3
0x22c3	0x22c6
0x22c7	0x22c9
0x22c9	0x22ca
0x22ca	0x22ce
0x22ce	0x22d0
0x22d0	0x22d2
0x22d3	0x22d5
0x22d5	0x22d6
0x22d6	0x22da
0x22da	0x22dd
0x23bd	0x23bf
0x23bf	0x23c0
0x23c0	0x23c4
0x23c4	0x23c5
0x23c5	0x23c7
0x23c7	0x23c9
0x23c9	0x23cc
0x23ce	0x23d1
0x23d1	0x23d4
0x23d7	0x23da
0x23dc	0x23de
0x23de	0x23df
0x23df	0x23e1
0x23e1	0x23e2
0x23e2	0x1a040
0x23e4	0x23e7
0x23e8	0x23ea
0x23ea	0x23eb
0x23eb	0x23ef
0x23ef	0x23f1
0x23f1	0x23f3
0x23f4	0x23f6
0x23f6	0x23f7
0x23f7	0x23fb
0x23fb	0x23fe
0x2400	0x2402
0x2402	0x2403
0x2403	0x2407
0x2407	0x2408
0x2408	0x240a
0x240a	0x240b
0x240b	0x240d
0x240d	0x240e
0x240e	0x2411
0x2412	0x2415
0x2415	0x2416
0x2416	0x2418
0x2418	0x2419
0x2419	0x241c
0x241c	0x241f
0x241f	0x2420
0x2420	0x2423
0x2423	0x2424
0x2424	0x2425
0x2425	0x2427
0x2427	0x2429
0x242b	0x242c
0x242c	0x242f
0x2430	0x2433
0x2433	0x2434
0x2434	0x2437
0x2437	0x2438
0x2438	0x243a
0x25af	0x25b1
0x25b1	0x25b2
0x25b2	0x25b6
0x25b6	0x25b7
0x25b7	0x25b9
0x25b9	0x25bb
0x25bb	0x25be
0x25c0	0x25c3
0x25c3	0x25c6
0x25c9	0x25cc
0x25ce	0x25d0
0x25d0	0x25d1
0x25d1	0x25d3
0x25d3	0x25d4
0x25d4	0x1aa40
0x25d6	0x25d9
0x25da	0x25dc
0x25dc	0x25dd
0x25dd	0x25e1
0x25e1	0x25e3
0x25e3	0x25e5
0x25e6	0x25e8
0x25e8	0x25e9
0x25e9	0x25ed
0x25ed	0x25f0
0x25f2	0x25f4
0x25f4	0x25f5
0x25f5	0x25f9
0x25f9	0x25fa
0x25fa	0x25fc
0x25fc	0x25fd
0x25fd	0x25ff
0x25ff	0x2600
0x2600	0x2603
0x2604	0x2607
0x2607	0x2608
0x2608	0x260a
0x260a	0x260b
0x260b	0x260e
0x260e	0x2611
0x2611	0x2612
0x2612	0x2615
0x2615	0x2616
0x2616	0x2617
0x2617	0x2619
0x2619	0x261b
0x261d	0x261f
0x261f	0x2622
0x2622	0x2625
0x2627	0x262a
0x262a	0x262b
0x262b	0x262d
0x262d	0x262f
0x262f	0x2631
0x2631	0x2632
0x2632	0x2633
0x2633	0x2634
0x2634	0x2635
0x2635	0x2637
0x2637	0x2639
0x2639	0x263b
0x263b	0x263c
0x263c	0x263e
0x263e	0x2641
0x2641	0x2644
0x2645	0x2647
0x2647	0x264c
0x264c	0x264f
0x264f	0x2673
0x2676	0x2677
0x2677	0x267a
0x267b	0x267e
0x267e	0x267f
0x267f	0x2682
0x2682	0x2683
0x2683	0x2685
0x2786	0x2789
0x2789	0x278c
0x278c	0x2790
0x2790	0x2791
0x2791	0x2792
0x2792	0x2793
0x2793	0x2796
0x279c	0x279d
0x279d	0x27a1
0x27a1	0x27a4
0x27a8	0x27ab
0x27ab	0x27ac
0x27ac	0x27ad
0x27ad	0x27b1
0x27b1	0x27b4
0x27b8	0x27bb
0x27bb	0x27bc
0x27bc	0x27bd
0x27bd	0x27c1
0x27c1	0x27c4
0x27cd	0x27cf
0x27cf	0x27d0
0x27d0	0x27d4
0x295e	0x2961
0x2961	0x2963
0x2963	0x2967
0x2967	0x2968
0x2968	0x2969
0x2969	0x296a
0x296a	0x296d
0x2972	0x2977
0x2977	0x297a
0x297e	0x2982
0x2982	0x2985
0x2985	0x2986
0x2986	0x2989
0x298d	0x2990
0x2990	0x2991
0x2991	0x2999
0x2cec	0x2cf0
0x2cf1	0x2cf5
0x2cf5	0x2cf6
0x2cf7	0x2d18
0x2d18	0x2d1b
0x2d1b	0x2d1c
0x2d1d	0x2d2d
0x2d2d	0x2d2f
0x2d2f	0x2d30
0x2d30	0x2d33
0x2d33	0x2d34
0x2d35	0x2d37
0x2d37	0x2d39
0x2ddd	0x2de1
0x2de2	0x2de6
0x2de6	0x2de7
0x2de8	0x2e09
0x2e09	0x2e0c
0x2e0c	0x2e0d
0x2e0e	0x2e15
0x2e15	0x2e17
0x2e17	0x2e18
0x2e18	0x2e1b
0x2e1b	0x2e1c
0x2e1d	0x2e1f
0x2e1f	0x2e21
0x2e23	0x2e27
0x2e28	0x2e2c
0x2e2c	0x2e2d
0x2e2e	0x2e4f
0x2e4f	0x2e52
0x2e52	0x2e53
0x2e54	0x2e56
0x2e56	0x2e58
0x2e5a	0x2e5e
0x2e5f	0x2e63
0x2e63	0x2e64
0x2e65	0x2e86
0x2e86	0x2e89
0x2e89	0x2e8a
0x2e8b	0x2e8d
0x2e8d	0x2e8f
0x2eff	0x2f03
0x2f06	0x2f07
0x2f08	0x2f29
0x2f29	0x2f2c
0x2f2c	0x2f2d
0x2f2e	0x2f30
0x2f30	0x2f32
0x2f34	0x2f38
0x2f39	0x2f3d
0x2f3d	0x2f3e
0x2f3f	0x2f60
0x2f60	0x2f63
0x2f63	0x2f64
0x2f65	0x2f67
0x2f67	0x2f69
0x2f6b	0x2f6f
0x2f70	0x2f74
0x2f74	0x2f75
0x2f76	0x2f97
0x2f97	0x2f9a
0x2f9a	0x2f9b
0x2f9c	0x2fad
0x2fad	0x2faf
0x2faf	0x2fb0
0x2fb0	0x2fb3
0x2fb3	0x2fb4
0x2fb5	0x2fb7
0x2fb7	0x2fb9
0x2ff2	0x2ff6
0x2ff7	0x2ffb
0x2ffb	0x2ffc
0x2ffd	0x301e
0x301e	0x3021
0x3021	0x3022
0x3023	0x302f
0x302f	0x3031
0x3031	0x3032
0x3032	0x3035
0x3035	0x3036
0x3037	0x3039
0x3039	0x303b
0x3177	0x317b
0x317c	0x3180
0x3180	0x3181
0x3182	0x31a3
0x31a3	0x31a6
0x31a6	0x31a7
0x31a8	0x31af
0x31af	0x31b1
0x31b1	0x31b2
0x31b2	0x31b5
0x31b5	0x31b6
0x31b7	0x31b9
0x31b9	0x31bb
0x32ac	0x32b0
0x32b1	0x32b5
0x32b5	0x32b6
0x32b7	0x32d8
0x32d8	0x32db
0x32db	0x32dc
0x32dd	0x32e5
0x32e5	0x32e7
0x32e7	0x32e8
0x32e8	0x32eb
0x32eb	0x32ec
0x32ed	0x32ef
0x32ef	0x32f1
0x3371	0x3372
0x3372	0x3375
0x3375	0x3377
0x3377	0x337b
0x337b	0x337e
0x3382	0x3386
0x3386	0x3387
0x3387	0x3388
0x3388	0x338a
0x338a	0x338c
0x338c	0x338e
0x338e	0x338f
0x338f	0x3390
0x3390	0x3393
0x3393	0x3394
0x3395	0x3399
0x3399	0x339a
0x339a	0x339b
0x339b	0x339d
0x339d	0x33a0
0x33a0	0x33a1
0x33a2	0x33a6
0x33a6	0x33a7
0x33a7	0x33a8
0x33a8	0x33ae
0x33ae	0x33b1
0x33b1	0x33b5
0x33b7	0x33b8
0x33b8	0x33b9
0x33b9	0x33bd
0x33bd	0x33be
0x33c2	0x33c4
0x33c4	0x33c6
0x33c6	0x33c8
0x33c8	0x33c9
0x33c9	0x33cd
0x33cd	0x33cf
0x33d0	0x33d2
0x33d2	0x33d4
0x33d6	0x33df
0x33df	0x33e1
0x33e2	0x33e4
0x33e4	0x33e6
0x33e8	0x33ea
0x33ea	0x33ec
0x33ec	0x33ee
0x33ee	0x33ef
0x33ef	0x33f3
0x33f3	0x33f5
0x33f6	0x33f8
0x33f8	0x33fa
0x33fc	0x33fe
0x33fe	0x3400
0x3400	0x3402
0x3402	0x3403
0x3403	0x3407
0x3407	0x3409
0x340a	0x340c
0x340c	0x340e
0x6b11	0x6b14
0x6b35	0x6b38
0x6b59	0x6b5c
0x6b7d	0x6b80
0x6ba1	0x6ba4
0x6bc5	0x6bc8
0x6be9	0x6bec
0x6c0d	0x6c10
0xec40	0xec60
0x16440	0x16460
0x16e40	0x16e60
0x17840	0x17860
0x18240	0x18260
0x1a040	0x1a060
0x1aa40	0x1aa60
0x1b440	0x1b460
0x39144	0x39146
0x39146	0x39147
0x39147	0x3914c
0x3914c	0x3914f
0x3923d	0x3923f
0x3923f	0x39242
0x39242	0x39244
0x39265	0x39267
0x39267	0x39268
0x39268	0x3926d
0x3926d	0x39270
0x39291	0x39293
0x39293	0x39294
0x39294	0x39299
0x39299	0x3929c
0x392e5	0x392e7
0x392e7	0x392e8
0x392e8	0x392ed
0x392ed	0x392f0
0x39374	0x39376
0x39376	0x39377
0x39377	0x3937c
0x3937c	0x3937f
0x393a0	0x393a2
0x393a2	0x393a3
0x393a3	0x393a8
0x393a8	0x393ab
0x39415	0x39417
0x39417	0x39418
0x39418	0x3941d
0x3941d	0x39420
0x39441	0x39443
0x39443	0x39444
0x39444	0x39449
0x39449	0x3944c
0x3946d	0x3946f
0x3946f	0x39470
0x39470	0x39475
0x39475	0x39478
0x39499	0x3949c
0x394bd	0x394bf
0x394bf	0x394c0
0x394c0	0x394c5
0x394c5	0x394c8
0x394e9	0x394eb
0x394eb	0x394ec
0x394ec	0x394f1
0x394f1	0x394f4
0x3953d	0x3953f
0x3953f	0x39540
0x39540	0x39545
0x39545	0x39548
0x39569	0x3956b
0x3956b	0x3956c
0x3956c	0x39571
0x39571	0x39574
0x395b6	0x395b8
0x395b8	0x395bb
0x395bb	0x395bd
0x395de	0x395e0
0x395e0	0x395e1
0x395e1	0x395e6
0x395e6	0x395e9
0x3964c	0x3964e
0x3964e	0x3964f
0x3964f	0x39654
0x39654	0x39657
0x396db	0x396dd
0x396dd	0x396e0
0x396e0	0x396e2
0x39724	0x39726
0x39726	0x39729
0x39729	0x3972b
0x3974c	0x3974e
0x3974e	0x39751
0x39751	0x39753
0x39774	0x39776
0x39776	0x39777
0x39777	0x3977c
0x3977c	0x3977f
0x397e2	0x397e4
0x397e4	0x397e7
0x397e7	0x397e9
0x3980a	0x3980c
0x3980c	0x3980f
0x3980f	0x39811
0x39832	0x39834
0x39834	0x39837
0x39837	0x39839
0x47191	0x47193
0x47193	0x47196
0x47196	0x47198
0x471b9	0x471bb
0x471bb	0x471be
0x471be	0x471c0
0x471e1	0x471e3
0x471e3	0x471e6
0x471e6	0x471e8
0x47209	0x4720c
0x4722d	0x4722f
0x4722f	0x47232
0x47232	0x47234
0x472eb	0x472ed
0x472ed	0x472f0
0x472f0	0x472f2
0x54cc3	0x54cc5
0x54cc5	0x54cc8
0x54cc8	0x54cca
0x6269c	0x6269e
0x6269e	0x626a1
0x626a1	0x626a3
0x626c4	0x626c6
0x626c6	0x626c9
0x626c9	0x626cb
0x628f2	0x628f5
0x62916	0x62918
0x62918	0x6291b
0x6291b	0x6291d
0x702f2	0x702f4
0x702f4	0x702f7
0x702f7	0x702f9
0x7031a	0x7031c
0x7031c	0x7031f
0x7031f	0x70321
0x70342	0x70344
0x70344	0x70347
0x70347	0x70349
0x7036a	0x7036c
0x7036c	0x7036f
0x7036f	0x70371
0x70392	0x70394
0x70394	0x70397
0x70397	0x70399
0x703ba	0x703bc
0x703bc	0x703bf
0x703bf	0x703c1
0x70450	0x70452
0x70452	0x70455
0x70455	0x70457
0x70478	0x7047a
0x7047a	0x7047d
0x7047d	0x7047f
0x704c2	0x704c4
0x704c4	0x704c7
0x704c7	0x704c9
0x70580	0x70582
0x70582	0x70585
0x70585	0x70587
0x7068f	0x70691
0x70691	0x70694
0x70694	0x70696
0x70795	0x70797
0x70797	0x7079a
0x7079a	0x7079c
0x70ae6	0x70ae8
0x70ae8	0x70aeb
0x70aeb	0x70aed
0x70b0e	0x70b10
0x70b10	0x70b13
0x70b13	0x70b15
0x70b36	0x70b38
0x70b38	0x70b3b
0x70b3b	0x70b3d
0x70b5e	0x70b60
0x70b60	0x70b63
0x70b63	0x70b65
0x70b86	0x70b88
0x70b88	0x70b8b
0x70b8b	0x70b8d
0x70bae	0x70bb0
0x70bb0	0x70bb3
0x70bb3	0x70bb5
0x70bd6	0x70bd8
0x70bd8	0x70bdb
0x70bdb	0x70bdd
0x70bfe	0x70c00
0x70c00	0x70c03
0x70c03	0x70c05
0x70c26	0x70c28
0x70c28	0x70c2b
0x70c2b	0x70c2d
0x70c4e	0x70c50
0x70c50	0x70c53
0x70c53	0x70c55
0x70c76	0x70c78
0x70c78	0x70c7b
0x70c7b	0x70c7d
0x70c9e	0x70ca0
0x70ca0	0x70ca3
0x70ca3	0x70ca5
0x70cc6	0x70cc8
0x70cc8	0x70ccb
0x70ccb	0x70ccd
0x70cee	0x70cf0
0x70cf0	0x70cf3
0x70cf3	0x70cf5
0x70d16	0x70d18
0x70d18	0x70d1b
0x70d1b	0x70d1d
0x70d3e	0x70d40
0x70d40	0x70d43
0x70d43	0x70d45
0xe1bba	0xe1bda
0xe25ba	0xe25da
0xe2fba	0xe2fda
0xe39ba	0xe39da
0xe43ba	0xe43da
0xe4dba	0xe4dda
0xe57ba	0xe57da
0xe61ba	0xe61da
0xe6bba	0xe6bda
0xe75ba	0xe75da
0xe7fba	0xe7fda
0xe89ba	0xe89da
0xe93ba	0xe93da
0xe9dba	0xe9dda
0xea7ba	0xea7da
0xeb1ba	0xeb1da
0xebbba	0xebbda
0xec5ba	0xec5da
0xecfba	0xecfda
0xed9ba	0xed9da
0xee3ba	0xee3da
0xeedba	0xeedda
0xef7ba	0xef7da
0xf01ba	0xf01da
0xf0bba	0xf0bda
0xf15ba	0xf15da
0xf1fba	0xf1fda
0xf29ba	0xf29da
0xf33ba	0xf33da
0xf3dba	0xf3dda
0xf47ba	0xf47da
0xf51ba	0xf51da
0xf5bba	0xf5bda
0xf65ba	0xf65da
0xf6fba	0xf6fda
0xf79ba	0xf79da
0xf83ba	0xf83da
0xf8dba	0xf8dda
0xf97ba	0xf97da
0xfa1ba	0xfa1da
0xfabba	0xfabda
0xfb5ba	0xfb5da
0xfbfba	0xfbfda
0xfc9da	0xfc9fa
0xfd3da	0xfd3fa
0xfddda	0xfddfa
0xfe7da	0xfe7fa
0xff1da	0xff1fa
0xffbda	0xffbfa
0x1005da	0x1005fa
0x100fda	0x100ffa
0x1019da	0x1019fa
0x1023da	0x1023fa
0x102dda	0x102dfa
0x1037da	0x1037fa
0x1041da	0x1041fa
0x104bda	0x104bfa
0x1055da	0x1055fa
0x105fda	0x105ffa
0x1069da	0x1069fa
0x1073da	0x1073fa
0x107dda	0x107dfa
0x1087da	0x1087fa
0x1091da	0x1091fa
0x109bda	0x109bfa
0x10a5da	0x10a5fa
0x10afda	0x10affa
0x10b9da	0x10b9fa
0x10c3da	0x10c3fa
0x10cdda	0x10cdfa
0x10d7da	0x10d7fa
0x10e1da	0x10e1fa
0x10ebda	0x10ebfa
0x10f5da	0x10f5fa
0x10ffda	0x10fffa
0x1109da	0x1109fa
0x1113da	0x1113fa
0x111dda	0x111dfa
0x1127da	0x1127fa
0x1131da	0x1131fa
0x113bda	0x113bfa
0x1145da	0x1145fa
0x114fda	0x114ffa
0x1159da	0x1159fa
0x1163da	0x1163fa
0x1177da	0x9ca
0x118bda	0xbd6
0x11dbda	0x10b3
0x11efda	0x119b
0x12a3da	0x2297
0x12adda	0x12adfa
0xaf1	0xaf3
0x22a2	0x22a4
0x21950x20eb	0x21980x20eb
0x21950x21a6	0x21980x21a6
0x21950x23bc	0x21980x23bc
0xcdd0x1a50	0xce20x1a50
0xc4c0xc11	0xc510xc11
0x21a10x20eb	0x21a30x20eb
0x21a10x21a6	0x21a30x21a6
0x21a10x23bc	0x21a30x23bc
0x21a00x20eb	0x21a10x20eb
0x21a00x21a6	0x21a10x21a6
0x21a00x23bc	0x21a10x23bc
0x219d0x20eb	0x21a00x20eb
0x219d0x21a6	0x21a00x21a6
0x219d0x23bc	0x21a00x23bc
0x219c0x20eb	0x219d0x20eb
0x219c0x21a6	0x219d0x21a6
0x219c0x23bc	0x219d0x23bc
0x21990x20eb	0x219c0x20eb
0x21990x21a6	0x219c0x21a6
0x21990x23bc	0x219c0x23bc
0x21940x20eb	0x21950x20eb
0x21940x21a6	0x21950x21a6
0x21940x23bc	0x21950x23bc
0xce20x1a50	0xce50x1a50
0xc510xc11	0xc540xc11
0x2d3bS0x77a	0x2d3fS0x77a
0x2d40S0x77a	0x2d44S0x77a
0x2d44S0x77a	0x2d45S0x77a
0x2d46S0x77a	0x2d67S0x77a
0x2d67S0x77a	0x2d6aS0x77a
0x2d6aS0x77a	0x2d6bS0x77a
0x2d6cS0x77a	0x2d8dS0x77a
0x2d8dS0x77a	0x2d90S0x77a
0x2d90S0x77a	0x2d91S0x77a
0x2d92S0x77a	0x2d98S0x77a
0x2d98S0x77a	0x2d9aS0x77a
0x2d9aS0x77a	0x2d9bS0x77a
0x2d9bS0x77a	0x2d9eS0x77a
0x2d9eS0x77a	0x2d9fS0x77a
0x2da0S0x77a	0x2da2S0x77a
0x2da2S0x77a	0x2da4S0x77a
0x32f3S0x7b3	0x32f7S0x7b3
0x32f8S0x7b3	0x32fcS0x7b3
0x32fcS0x7b3	0x32fdS0x7b3
0x32feS0x7b3	0x3313S0x7b3
0x3313S0x7b3	0x3315S0x7b3
0x3315S0x7b3	0x3316S0x7b3
0x3316S0x7b3	0x3319S0x7b3
0x3319S0x7b3	0x331aS0x7b3
0x331bS0x7b3	0x331dS0x7b3
0x331dS0x7b3	0x331fS0x7b3
0x308bS0x7e8	0x308fS0x7e8
0x3090S0x7e8	0x3094S0x7e8
0x3094S0x7e8	0x3095S0x7e8
0x3096S0x7e8	0x30b7S0x7e8
0x30b7S0x7e8	0x30baS0x7e8
0x30baS0x7e8	0x30bbS0x7e8
0x30bcS0x7e8	0x30beS0x7e8
0x30beS0x7e8	0x30c0S0x7e8
0x30f9S0xd0e	0x30fdS0xd0e
0x3100S0xd0e	0x3101S0xd0e
0x3102S0xd0e	0x3123S0xd0e
0x3123S0xd0e	0x3126S0xd0e
0x3126S0xd0e	0x3127S0xd0e
0x3128S0xd0e	0x312aS0xd0e
0x312aS0xd0e	0x312cS0xd0e
0x30f9S0xf97	0x30fdS0xf97
0x3100S0xf97	0x3101S0xf97
0x3102S0xf97	0x3123S0xf97
0x3123S0xf97	0x3126S0xf97
0x3126S0xf97	0x3127S0xf97
0x3128S0xf97	0x312aS0xf97
0x312aS0xf97	0x312cS0xf97
0x30f9S0x12d2	0x30fdS0x12d2
0x3100S0x12d2	0x3101S0x12d2
0x3102S0x12d2	0x3123S0x12d2
0x3123S0x12d2	0x3126S0x12d2
0x3126S0x12d2	0x3127S0x12d2
0x3128S0x12d2	0x312aS0x12d2
0x312aS0x12d2	0x312cS0x12d2
0x2d3bS0x1cff	0x2d3fS0x1cff
0x2d40S0x1cff	0x2d44S0x1cff
0x2d44S0x1cff	0x2d45S0x1cff
0x2d46S0x1cff	0x2d67S0x1cff
0x2d67S0x1cff	0x2d6aS0x1cff
0x2d6aS0x1cff	0x2d6bS0x1cff
0x2d6cS0x1cff	0x2d8dS0x1cff
0x2d8dS0x1cff	0x2d90S0x1cff
0x2d90S0x1cff	0x2d91S0x1cff
0x2d92S0x1cff	0x2d98S0x1cff
0x2d98S0x1cff	0x2d9aS0x1cff
0x2d9aS0x1cff	0x2d9bS0x1cff
0x2d9bS0x1cff	0x2d9eS0x1cff
0x2d9eS0x1cff	0x2d9fS0x1cff
0x2da0S0x1cff	0x2da2S0x1cff
0x2da2S0x1cff	0x2da4S0x1cff
0x32f3S0x1d4e	0x32f7S0x1d4e
0x32f8S0x1d4e	0x32fcS0x1d4e
0x32fcS0x1d4e	0x32fdS0x1d4e
0x32feS0x1d4e	0x3313S0x1d4e
0x3313S0x1d4e	0x3315S0x1d4e
0x3315S0x1d4e	0x3316S0x1d4e
0x3316S0x1d4e	0x3319S0x1d4e
0x3319S0x1d4e	0x331aS0x1d4e
0x331bS0x1d4e	0x331dS0x1d4e
0x331dS0x1d4e	0x331fS0x1d4e
0x308bS0x1d83	0x308fS0x1d83
0x3090S0x1d83	0x3094S0x1d83
0x3094S0x1d83	0x3095S0x1d83
0x3096S0x1d83	0x30b7S0x1d83
0x30b7S0x1d83	0x30baS0x1d83
0x30baS0x1d83	0x30bbS0x1d83
0x30bcS0x1d83	0x30beS0x1d83
0x30beS0x1d83	0x30c0S0x1d83
0x30f9S0x1eb1	0x30fdS0x1eb1
0x3100S0x1eb1	0x3101S0x1eb1
0x3102S0x1eb1	0x3123S0x1eb1
0x3123S0x1eb1	0x3126S0x1eb1
0x3126S0x1eb1	0x3127S0x1eb1
0x3128S0x1eb1	0x312aS0x1eb1
0x312aS0x1eb1	0x312cS0x1eb1
0x1f4bS0x1f94	0x1f4dS0x1f94
0x1f4bS0x208f	0x1f4dS0x208f
0x303dS0x2117	0x3041S0x2117
0x3042S0x2117	0x3046S0x2117
0x3046S0x2117	0x3047S0x2117
0x3048S0x2117	0x3069S0x2117
0x3069S0x2117	0x306cS0x2117
0x306cS0x2117	0x306dS0x2117
0x306eS0x2117	0x307dS0x2117
0x307dS0x2117	0x307fS0x2117
0x307fS0x2117	0x3080S0x2117
0x3080S0x2117	0x3083S0x2117
0x3083S0x2117	0x3084S0x2117
0x3085S0x2117	0x3087S0x2117
0x3087S0x2117	0x3089S0x2117
0x303dS0x21d2	0x3041S0x21d2
0x3042S0x21d2	0x3046S0x21d2
0x3046S0x21d2	0x3047S0x21d2
0x3048S0x21d2	0x3069S0x21d2
0x3069S0x21d2	0x306cS0x21d2
0x306cS0x21d2	0x306dS0x21d2
0x306eS0x21d2	0x307dS0x21d2
0x307dS0x21d2	0x307fS0x21d2
