src,dst
0x2086S0x25b3S0x241,0x319cS0x2082S0x25b3S0x241
0x2086S0x25b3S0x241,0x3125S0x3191S0x2082S0x25b3S0x241
0x2086S0x25b3S0x241,0x6e8
0x25c0S0x241,0x25c3S0x241
0x25c8S0x241,0x25d0S0x241
0x25caS0x241,0x2326S0x25c4S0x241
0x2316S0x25c4S0x241,0x31e1S0x2312B0x25c4S0x241
0x2316S0x25c4S0x241,0x6f4
0x25d1S0x241,0x25d4S0x241
0x31e1S0x2312B0x25a5S0x241,0x31e5S0x2312B0x25a5S0x241
0x2319S0x25a5S0x241,0x31ecS0x2312B0x25a5S0x241
0x231dS0x25a5S0x241,0x2320S0x25a5S0x241
0x31e1S0x2312B0x25c4S0x241,0x31e5S0x2312B0x25c4S0x241
0x2319S0x25c4S0x241,0x31ecS0x2312B0x25c4S0x241
0x231dS0x25c4S0x241,0x2320S0x25c4S0x241
0x31e6S0x2312B0x25a5S0x241,0x31e9S0x2312B0x25a5S0x241
0x31e2S0x2312B0x25a5S0x241,0x31e5S0x2312B0x25a5S0x241
0x31d7S0x2312B0x25a5S0x241,0x3135S0x31d6S0x2312B0x25a5S0x241
0x31dbS0x2312B0x25a5S0x241,0x31deS0x2312B0x25a5S0x241
0x31e6S0x2312B0x25c4S0x241,0x31e9S0x2312B0x25c4S0x241
0x31e2S0x2312B0x25c4S0x241,0x31e5S0x2312B0x25c4S0x241
0x31d7S0x2312B0x25c4S0x241,0x3135S0x31d6S0x2312B0x25c4S0x241
0x31dbS0x2312B0x25c4S0x241,0x31deS0x2312B0x25c4S0x241
0x319cS0x2082S0x25b3S0x241,0x31a0S0x2082S0x25b3S0x241
0x3125S0x3191S0x2082S0x25b3S0x241,0x319cS0x2082S0x25b3S0x241
0x2089S0x25b3S0x241,0x31a7S0x2082S0x25b3S0x241
0x208dS0x25b3S0x241,0x2090S0x25b3S0x241
0x31a1S0x2082S0x25b3S0x241,0x31a4S0x2082S0x25b3S0x241
0x3192S0x2082S0x25b3S0x241,0x30f5S0x3191S0x2082S0x25b3S0x241
0x3196S0x2082S0x25b3S0x241,0x3199S0x2082S0x25b3S0x241
0x319dS0x2082S0x25b3S0x241,0x31a0S0x2082S0x25b3S0x241
0x30e7S0x3191S0x2082S0x25b3S0x241,0x312bS0x3191S0x2082S0x25b3S0x241
0x30ebS0x3191S0x2082S0x25b3S0x241,0x30eeS0x3191S0x2082S0x25b3S0x241
0x310fS0x3191S0x2082S0x25b3S0x241,0x3125S0x3191S0x2082S0x25b3S0x241
0x2389S0x2d9,0x238cS0x2d9
0x237eS0x2d9,0x2383S0x2d9
0x2383S0x2d9,0x2384S0x2d9
0x2384S0x2d9,0x2388S0x2d9
0x2385S0x2d9,0x2388S0x2d9
0x238eS0x2d9,0x2396S0x2d9
0x2390S0x2d9,0x2096S0x238dS0x2d9
0x2086S0x238dS0x2d9,0x319cS0x2082S0x238dS0x2d9
0x2086S0x238dS0x2d9,0x3125S0x3191S0x2082S0x238dS0x2d9
0x2086S0x238dS0x2d9,0x92fS0x2ef
0x2397S0x2d9,0x239aS0x2d9
0x239fS0x2d9,0x23a7S0x2d9
0x23a1S0x2d9,0x2096S0x239bS0x2d9
0x2086S0x239bS0x2d9,0x319cS0x2082S0x239bS0x2d9
0x2086S0x239bS0x2d9,0x3125S0x3191S0x2082S0x239bS0x2d9
0x2086S0x239bS0x2d9,0x92fS0x2ef
0x23a8S0x2d9,0x23abS0x2d9
0x319cS0x2082S0x238dS0x2d9,0x31a0S0x2082S0x238dS0x2d9
0x3125S0x3191S0x2082S0x238dS0x2d9,0x319cS0x2082S0x238dS0x2d9
0x2089S0x238dS0x2d9,0x31a7S0x2082S0x238dS0x2d9
0x208dS0x238dS0x2d9,0x2090S0x238dS0x2d9
0x31a1S0x2082S0x238dS0x2d9,0x31a4S0x2082S0x238dS0x2d9
0x3192S0x2082S0x238dS0x2d9,0x30f5S0x3191S0x2082S0x238dS0x2d9
0x3196S0x2082S0x238dS0x2d9,0x3199S0x2082S0x238dS0x2d9
0x319dS0x2082S0x238dS0x2d9,0x31a0S0x2082S0x238dS0x2d9
0x30e7S0x3191S0x2082S0x238dS0x2d9,0x312bS0x3191S0x2082S0x238dS0x2d9
0x30ebS0x3191S0x2082S0x238dS0x2d9,0x30eeS0x3191S0x2082S0x238dS0x2d9
0x310fS0x3191S0x2082S0x238dS0x2d9,0x3125S0x3191S0x2082S0x238dS0x2d9
0x319cS0x2082S0x239bS0x2d9,0x31a0S0x2082S0x239bS0x2d9
0x3125S0x3191S0x2082S0x239bS0x2d9,0x319cS0x2082S0x239bS0x2d9
0x2089S0x239bS0x2d9,0x31a7S0x2082S0x239bS0x2d9
0x208dS0x239bS0x2d9,0x2090S0x239bS0x2d9
0x31a1S0x2082S0x239bS0x2d9,0x31a4S0x2082S0x239bS0x2d9
0x3192S0x2082S0x239bS0x2d9,0x30f5S0x3191S0x2082S0x239bS0x2d9
0x3196S0x2082S0x239bS0x2d9,0x3199S0x2082S0x239bS0x2d9
0x319dS0x2082S0x239bS0x2d9,0x31a0S0x2082S0x239bS0x2d9
0x30e7S0x3191S0x2082S0x239bS0x2d9,0x312bS0x3191S0x2082S0x239bS0x2d9
0x30ebS0x3191S0x2082S0x239bS0x2d9,0x30eeS0x3191S0x2082S0x239bS0x2d9
0x310fS0x3191S0x2082S0x239bS0x2d9,0x3125S0x3191S0x2082S0x239bS0x2d9
0x23c5S0x32d,0x23c8S0x32d
0x23baS0x32d,0x23bfS0x32d
0x23bfS0x32d,0x23c0S0x32d
0x23c0S0x32d,0x23c4S0x32d
0x23c1S0x32d,0x23c4S0x32d
0x23caS0x32d,0x23d2S0x32d
0x23ccS0x32d,0x2096S0x23c9S0x32d
0x2086S0x23c9S0x32d,0x319cS0x2082S0x23c9S0x32d
0x2086S0x23c9S0x32d,0x3125S0x3191S0x2082S0x23c9S0x32d
0x2086S0x23c9S0x32d,0x1b8c0x95fS0x343
0x2086S0x23c9S0x32d,0x1c1c0x95fS0x343
0x2086S0x23c9S0x32d,0x1bdd0x95fS0x343
0x2086S0x23c9S0x32d,0xa0c0x95fS0x343
0x23d3S0x32d,0x23d6S0x32d
0x23dbS0x32d,0x23e3S0x32d
0x23ddS0x32d,0x2326S0x23d7S0x32d
0x2316S0x23d7S0x32d,0x31e1S0x2312B0x23d7S0x32d
0x2316S0x23d7S0x32d,0x1b6b0x95f_0x0S0x343
0x2316S0x23d7S0x32d,0x1bbf0x95f_0x2S0x343
0x2316S0x23d7S0x32d,0xa360x95fS0x343
0x23e4S0x32d,0x23e7S0x32d
0x31e1S0x2312B0x23d7S0x32d,0x31e5S0x2312B0x23d7S0x32d
0x1b6b0x95f_0x0S0x343,0x1bbe0x95fS0x343
0x1bbf0x95f_0x2S0x343,0x2b78S0x2f74S0x1bbf0x95fS0x343
0xa360x95fS0x343,0xa370x95fS0x343
0x2319S0x23d7S0x32d,0x31ecS0x2312B0x23d7S0x32d
0x231dS0x23d7S0x32d,0x2320S0x23d7S0x32d
0x31e6S0x2312B0x23d7S0x32d,0x31e9S0x2312B0x23d7S0x32d
0x31e2S0x2312B0x23d7S0x32d,0x31e5S0x2312B0x23d7S0x32d
0x31d7S0x2312B0x23d7S0x32d,0x3135S0x31d6S0x2312B0x23d7S0x32d
0x31dbS0x2312B0x23d7S0x32d,0x31deS0x2312B0x23d7S0x32d
0x319cS0x2082S0x23c9S0x32d,0x31a0S0x2082S0x23c9S0x32d
0x3125S0x3191S0x2082S0x23c9S0x32d,0x319cS0x2082S0x23c9S0x32d
0x1b8c0x95fS0x343,0x1ba20x95fS0x343
0x1c1c0x95fS0x343,0x1c550x95fS0x343
0x1bdd0x95fS0x343,0x1bf30x95fS0x343
0xa0c0x95fS0x343,0xa220x95fS0x343
0x2089S0x23c9S0x32d,0x31a7S0x2082S0x23c9S0x32d
0x208dS0x23c9S0x32d,0x2090S0x23c9S0x32d
0x31a1S0x2082S0x23c9S0x32d,0x31a4S0x2082S0x23c9S0x32d
0x3192S0x2082S0x23c9S0x32d,0x30f5S0x3191S0x2082S0x23c9S0x32d
0x3196S0x2082S0x23c9S0x32d,0x3199S0x2082S0x23c9S0x32d
0x319dS0x2082S0x23c9S0x32d,0x31a0S0x2082S0x23c9S0x32d
0x30e7S0x3191S0x2082S0x23c9S0x32d,0x312bS0x3191S0x2082S0x23c9S0x32d
0x30ebS0x3191S0x2082S0x23c9S0x32d,0x30eeS0x3191S0x2082S0x23c9S0x32d
0x310fS0x3191S0x2082S0x23c9S0x32d,0x3125S0x3191S0x2082S0x23c9S0x32d
0x25a1S0x36a,0x25a4S0x36a
0x2596S0x36a,0x259bS0x36a
0x259bS0x36a,0x259cS0x36a
0x259cS0x36a,0x25a0S0x36a
0x259dS0x36a,0x25a0S0x36a
0x25a6S0x36a,0x25aeS0x36a
0x25a8S0x36a,0x2326S0x25a5S0x36a
0x2316S0x25a5S0x36a,0x31e1S0x2312B0x25a5S0x36a
0x2316S0x25a5S0x36a,0xa5a
0x25afS0x36a,0x25b2S0x36a
0x25b7S0x36a,0x25bfS0x36a
0x25b9S0x36a,0x2096S0x25b3S0x36a
0x2086S0x25b3S0x36a,0x319cS0x2082S0x25b3S0x36a
0x2086S0x25b3S0x36a,0x3125S0x3191S0x2082S0x25b3S0x36a
0x2086S0x25b3S0x36a,0xa66
0x25c0S0x36a,0x25c3S0x36a
0x25c8S0x36a,0x25d0S0x36a
0x25caS0x36a,0x2326S0x25c4S0x36a
0x2316S0x25c4S0x36a,0x31e1S0x2312B0x25c4S0x36a
0x2316S0x25c4S0x36a,0xa72
0x25d1S0x36a,0x25d4S0x36a
0x31e1S0x2312B0x25a5S0x36a,0x31e5S0x2312B0x25a5S0x36a
0x2319S0x25a5S0x36a,0x31ecS0x2312B0x25a5S0x36a
0x231dS0x25a5S0x36a,0x2320S0x25a5S0x36a
0x31e1S0x2312B0x25c4S0x36a,0x31e5S0x2312B0x25c4S0x36a
0x2319S0x25c4S0x36a,0x31ecS0x2312B0x25c4S0x36a
0x231dS0x25c4S0x36a,0x2320S0x25c4S0x36a
0x31e6S0x2312B0x25a5S0x36a,0x31e9S0x2312B0x25a5S0x36a
0x31e2S0x2312B0x25a5S0x36a,0x31e5S0x2312B0x25a5S0x36a
0x31d7S0x2312B0x25a5S0x36a,0x3135S0x31d6S0x2312B0x25a5S0x36a
0x31dbS0x2312B0x25a5S0x36a,0x31deS0x2312B0x25a5S0x36a
0x31e6S0x2312B0x25c4S0x36a,0x31e9S0x2312B0x25c4S0x36a
0x31e2S0x2312B0x25c4S0x36a,0x31e5S0x2312B0x25c4S0x36a
0x31d7S0x2312B0x25c4S0x36a,0x3135S0x31d6S0x2312B0x25c4S0x36a
0x31dbS0x2312B0x25c4S0x36a,0x31deS0x2312B0x25c4S0x36a
0x319cS0x2082S0x25b3S0x36a,0x31a0S0x2082S0x25b3S0x36a
0x3125S0x3191S0x2082S0x25b3S0x36a,0x319cS0x2082S0x25b3S0x36a
0x2089S0x25b3S0x36a,0x31a7S0x2082S0x25b3S0x36a
0x208dS0x25b3S0x36a,0x2090S0x25b3S0x36a
0x31a1S0x2082S0x25b3S0x36a,0x31a4S0x2082S0x25b3S0x36a
0x3192S0x2082S0x25b3S0x36a,0x30f5S0x3191S0x2082S0x25b3S0x36a
0x3196S0x2082S0x25b3S0x36a,0x3199S0x2082S0x25b3S0x36a
0x319dS0x2082S0x25b3S0x36a,0x31a0S0x2082S0x25b3S0x36a
0x30e7S0x3191S0x2082S0x25b3S0x36a,0x312bS0x3191S0x2082S0x25b3S0x36a
0x30ebS0x3191S0x2082S0x25b3S0x36a,0x30eeS0x3191S0x2082S0x25b3S0x36a
0x310fS0x3191S0x2082S0x25b3S0x36a,0x3125S0x3191S0x2082S0x25b3S0x36a
0x23c5S0x3a7,0x23c8S0x3a7
0x23baS0x3a7,0x23bfS0x3a7
0x23bfS0x3a7,0x23c0S0x3a7
0x23c0S0x3a7,0x23c4S0x3a7
0x23c1S0x3a7,0x23c4S0x3a7
0x23caS0x3a7,0x23d2S0x3a7
0x23ccS0x3a7,0x2096S0x23c9S0x3a7
0x2086S0x23c9S0x3a7,0xbc40x39b
0x2086S0x23c9S0x3a7,0xb850x39b
0x2086S0x23c9S0x3a7,0xb340x39b
0x2086S0x23c9S0x3a7,0x319cS0x2082S0x23c9S0x3a7
0x2086S0x23c9S0x3a7,0x3125S0x3191S0x2082S0x23c9S0x3a7
0x23d3S0x3a7,0x23d6S0x3a7
0x23dbS0x3a7,0x23e3S0x3a7
0x23ddS0x3a7,0x2326S0x23d7S0x3a7
0x2316S0x23d7S0x3a7,0xb660x39b
0x2316S0x23d7S0x3a7,0x31e1S0x2312B0x23d7S0x3a7
0x2316S0x23d7S0x3a7,0x2b78S0x2f74S0xb670x39b
0x23e4S0x3a7,0x23e7S0x3a7
0x31e1S0x2312B0x23d7S0x3a7,0x31e5S0x2312B0x23d7S0x3a7
0x2319S0x23d7S0x3a7,0x31ecS0x2312B0x23d7S0x3a7
0x231dS0x23d7S0x3a7,0x2320S0x23d7S0x3a7
0x31e6S0x2312B0x23d7S0x3a7,0x31e9S0x2312B0x23d7S0x3a7
0x31e2S0x2312B0x23d7S0x3a7,0x31e5S0x2312B0x23d7S0x3a7
0x31d7S0x2312B0x23d7S0x3a7,0x3135S0x31d6S0x2312B0x23d7S0x3a7
0x31dbS0x2312B0x23d7S0x3a7,0x31deS0x2312B0x23d7S0x3a7
0x319cS0x2082S0x23c9S0x3a7,0x31a0S0x2082S0x23c9S0x3a7
0x3125S0x3191S0x2082S0x23c9S0x3a7,0x319cS0x2082S0x23c9S0x3a7
0x2089S0x23c9S0x3a7,0x31a7S0x2082S0x23c9S0x3a7
0x208dS0x23c9S0x3a7,0x2090S0x23c9S0x3a7
0x31a1S0x2082S0x23c9S0x3a7,0x31a4S0x2082S0x23c9S0x3a7
0x3192S0x2082S0x23c9S0x3a7,0x30f5S0x3191S0x2082S0x23c9S0x3a7
0x3196S0x2082S0x23c9S0x3a7,0x3199S0x2082S0x23c9S0x3a7
0x319dS0x2082S0x23c9S0x3a7,0x31a0S0x2082S0x23c9S0x3a7
0x30e7S0x3191S0x2082S0x23c9S0x3a7,0x312bS0x3191S0x2082S0x23c9S0x3a7
0x30ebS0x3191S0x2082S0x23c9S0x3a7,0x30eeS0x3191S0x2082S0x23c9S0x3a7
0x310fS0x3191S0x2082S0x23c9S0x3a7,0x3125S0x3191S0x2082S0x23c9S0x3a7
0x2389S0x498,0x238cS0x498
0x237eS0x498,0x2383S0x498
0x2383S0x498,0x2384S0x498
0x2384S0x498,0x2388S0x498
0x2385S0x498,0x2388S0x498
0x238eS0x498,0x2396S0x498
0x2390S0x498,0x2096S0x238dS0x498
0x2086S0x238dS0x498,0x319cS0x2082S0x238dS0x498
0x2086S0x238dS0x498,0x3125S0x3191S0x2082S0x238dS0x498
0x2086S0x238dS0x498,0x4b2
0x2397S0x498,0x239aS0x498
0x239fS0x498,0x23a7S0x498
0x23a1S0x498,0x2096S0x239bS0x498
0x2086S0x239bS0x498,0x319cS0x2082S0x239bS0x498
0x2086S0x239bS0x498,0x3125S0x3191S0x2082S0x239bS0x498
0x2086S0x239bS0x498,0x4b2
0x23a8S0x498,0x23abS0x498
0x319cS0x2082S0x238dS0x498,0x31a0S0x2082S0x238dS0x498
0x3125S0x3191S0x2082S0x238dS0x498,0x319cS0x2082S0x238dS0x498
0x2089S0x238dS0x498,0x31a7S0x2082S0x238dS0x498
0x208dS0x238dS0x498,0x2090S0x238dS0x498
0x31a1S0x2082S0x238dS0x498,0x31a4S0x2082S0x238dS0x498
0x3192S0x2082S0x238dS0x498,0x30f5S0x3191S0x2082S0x238dS0x498
0x3196S0x2082S0x238dS0x498,0x3199S0x2082S0x238dS0x498
0x319dS0x2082S0x238dS0x498,0x31a0S0x2082S0x238dS0x498
0x30e7S0x3191S0x2082S0x238dS0x498,0x312bS0x3191S0x2082S0x238dS0x498
0x30ebS0x3191S0x2082S0x238dS0x498,0x30eeS0x3191S0x2082S0x238dS0x498
0x310fS0x3191S0x2082S0x238dS0x498,0x3125S0x3191S0x2082S0x238dS0x498
0x319cS0x2082S0x239bS0x498,0x31a0S0x2082S0x239bS0x498
0x3125S0x3191S0x2082S0x239bS0x498,0x319cS0x2082S0x239bS0x498
0x2089S0x239bS0x498,0x31a7S0x2082S0x239bS0x498
0x208dS0x239bS0x498,0x2090S0x239bS0x498
0x31a1S0x2082S0x239bS0x498,0x31a4S0x2082S0x239bS0x498
0x3192S0x2082S0x239bS0x498,0x30f5S0x3191S0x2082S0x239bS0x498
0x3196S0x2082S0x239bS0x498,0x3199S0x2082S0x239bS0x498
0x319dS0x2082S0x239bS0x498,0x31a0S0x2082S0x239bS0x498
0x30e7S0x3191S0x2082S0x239bS0x498,0x312bS0x3191S0x2082S0x239bS0x498
0x30ebS0x3191S0x2082S0x239bS0x498,0x30eeS0x3191S0x2082S0x239bS0x498
0x310fS0x3191S0x2082S0x239bS0x498,0x3125S0x3191S0x2082S0x239bS0x498
0x16a0S0x4ec,0x16a3S0x4ec
0x16afS0x4ec,0x16b3S0x4ec
0x16b0S0x4ec,0x16b3S0x4ec
0x16b4S0x4ec,0x16b7S0x4ec
0x16b5S0x4ec,0x16b7S0x4ec
0x1632S0x4ec,0x1637S0x4ec
0x1637S0x4ec,0x163eS0x4ec
0x1634S0x4ec,0x163cS0x4ec
0x163cS0x4ec,0x163eS0x4ec
0x163eS0x4ec,0x1654S0x4ec
0x1639S0x4ec,0x163cS0x4ec
0x1654S0x4ec,0x166aS0x4ec
0x163fS0x4ec,0x1654S0x4ec
0x166aS0x4ec,0x1698S0x4ec
0x166aS0x4ec,0x16a7S0x4ec
0x1655S0x4ec,0x166aS0x4ec
0x1698S0x4ec,0x1699S0x4ec
0x16a7S0x4ec,0x16a8S0x4ec
0x166bS0x4ec,0x167aS0x4ec
0x167aS0x4ec,0x167dS0x4ec
0x1670S0x4ec,0x3125S0x2686S0x2bd9S0x162fS0x4ec
0x3125S0x2686S0x2bd9S0x162fS0x4ec,0x2691S0x2bd9S0x162fS0x4ec
0x1671S0x4ec,0x1673S0x4ec
0x1673S0x4ec,0x1682S0x4ec
0x1673S0x4ec,0x167fS0x4ec
0x1682S0x4ec,0x2bdfS0x162fS0x4ec
0x1682S0x4ec,0x2be8S0x162fS0x4ec
0x1675S0x4ec,0x167aS0x4ec
0x167dS0x4ec,0x167fS0x4ec
0x167bS0x4ec,0x167dS0x4ec
0x1680S0x4ec,0x1682S0x4ec
0x2bdfS0x162fS0x4ec,0x1694S0x4ec
0x2be8S0x162fS0x4ec,0x2691S0x2bd9S0x162fS0x4ec
0x1683S0x4ec,0x2bf3S0x162fS0x4ec
0x1688S0x4ec,0x168bS0x4ec
0x168dS0x4ec,0x16a7S0x4ec
0x168fS0x4ec,0x1691S0x4ec
0x1691S0x4ec,0x1694S0x4ec
0x1691S0x4ec,0x16a7S0x4ec
0x1694S0x4ec,0x16a7S0x4ec
0x1699S0x4ec,0x169bS0x4ec
0x169bS0x4ec,0x169fS0x4ec
0x169cS0x4ec,0x169fS0x4ec
0x16a6S0x4ec,0x16a7S0x4ec
0x16a8S0x4ec,0x16aaS0x4ec
0x16aaS0x4ec,0x16aeS0x4ec
0x16abS0x4ec,0x16aeS0x4ec
0x16bdS0x4ec,0x16bfS0x4ec
0x16bfS0x4ec,0x16caS0x4ec
0x16bfS0x4ec,0x16d1S0x4ec
0x16bfS0x4ec,0x2532S0x16b8S0x4ec
0x16bfS0x4ec,0x2546S0x16b8S0x4ec
0x16caS0x4ec,0x16ceS0x4ec
0x16d1S0x4ec,0x2532S0x16b8S0x4ec
0x2532S0x16b8S0x4ec,0x2533S0x16b8S0x4ec
0x2546S0x16b8S0x4ec,0x232bS0x253dS0x16b8S0x4ec
0x16c0S0x4ec,0x16c7S0x4ec
0x16c0S0x4ec,0x16d1S0x4ec
0x16c7S0x4ec,0x16c8S0x4ec
0x16c1S0x4ec,0x16c3S0x4ec
0x16c3S0x4ec,0x16c8S0x4ec
0x16c8S0x4ec,0x16caS0x4ec
0x16c4S0x4ec,0x16c7S0x4ec
0x16ccS0x4ec,0x16ceS0x4ec
0x16d3S0x4ec,0x2553S0x16b8S0x4ec
0x16d8S0x4ec,0x16dbS0x4ec
0x2bdcS0x162fS0x4ec,0x2bdfS0x162fS0x4ec
0x2be2S0x162fS0x4ec,0x2694S0x2bd9S0x162fS0x4ec
0x2be5S0x162fS0x4ec,0x2be8S0x162fS0x4ec
0x2beaS0x162fS0x4ec,0x2bedS0x162fS0x4ec
0x2687S0x2bd9S0x162fS0x4ec,0x30f5S0x2686S0x2bd9S0x162fS0x4ec
0x268bS0x2bd9S0x162fS0x4ec,0x268eS0x2bd9S0x162fS0x4ec
0x30e7S0x2686S0x2bd9S0x162fS0x4ec,0x312bS0x2686S0x2bd9S0x162fS0x4ec
0x30ebS0x2686S0x2bd9S0x162fS0x4ec,0x30eeS0x2686S0x2bd9S0x162fS0x4ec
0x310fS0x2686S0x2bd9S0x162fS0x4ec,0x3125S0x2686S0x2bd9S0x162fS0x4ec
0x2539S0x16b8S0x4ec,0x253cS0x16b8S0x4ec
0x252eS0x16b8S0x4ec,0x2533S0x16b8S0x4ec
0x2533S0x16b8S0x4ec,0x2534S0x16b8S0x4ec
0x2534S0x16b8S0x4ec,0x2538S0x16b8S0x4ec
0x2535S0x16b8S0x4ec,0x2538S0x16b8S0x4ec
0x253eS0x16b8S0x4ec,0x2546S0x16b8S0x4ec
0x2540S0x16b8S0x4ec,0x233bS0x253dS0x16b8S0x4ec
0x232bS0x253dS0x16b8S0x4ec,0x31e1S0x2327B0x253dS0x16b8S0x4ec
0x232bS0x253dS0x16b8S0x4ec,0x2b78S0x2f59S0x4f5
0x2547S0x16b8S0x4ec,0x254aS0x16b8S0x4ec
0x31e1S0x2327B0x253dS0x16b8S0x4ec,0x31e5S0x2327B0x253dS0x16b8S0x4ec
0x232eS0x253dS0x16b8S0x4ec,0x31ecS0x2327B0x253dS0x16b8S0x4ec
0x2332S0x253dS0x16b8S0x4ec,0x2335S0x253dS0x16b8S0x4ec
0x31e6S0x2327B0x253dS0x16b8S0x4ec,0x31e9S0x2327B0x253dS0x16b8S0x4ec
0x31e2S0x2327B0x253dS0x16b8S0x4ec,0x31e5S0x2327B0x253dS0x16b8S0x4ec
0x31d7S0x2327B0x253dS0x16b8S0x4ec,0x3135S0x31d6S0x2327B0x253dS0x16b8S0x4ec
0x31dbS0x2327B0x253dS0x16b8S0x4ec,0x31deS0x2327B0x253dS0x16b8S0x4ec
0x2563S0x542,0x2566S0x542
0x2558S0x542,0x255dS0x542
0x255dS0x542,0x255eS0x542
0x255eS0x542,0x2562S0x542
0x255fS0x542,0x2562S0x542
0x2568S0x542,0x2570S0x542
0x256aS0x542,0x2326S0x2567S0x542
0x2316S0x2567S0x542,0x31e1S0x2312B0x2567S0x542
0x2316S0x2567S0x542,0x1710
0x2571S0x542,0x2574S0x542
0x2579S0x542,0x2581S0x542
0x257bS0x542,0x2096S0x2575S0x542
0x2086S0x2575S0x542,0x319cS0x2082S0x2575S0x542
0x2086S0x2575S0x542,0x3125S0x3191S0x2082S0x2575S0x542
0x2086S0x2575S0x542,0x171c
0x2582S0x542,0x2585S0x542
0x31e1S0x2312B0x2567S0x542,0x31e5S0x2312B0x2567S0x542
0x2319S0x2567S0x542,0x31ecS0x2312B0x2567S0x542
0x231dS0x2567S0x542,0x2320S0x2567S0x542
0x31e6S0x2312B0x2567S0x542,0x31e9S0x2312B0x2567S0x542
0x31e2S0x2312B0x2567S0x542,0x31e5S0x2312B0x2567S0x542
0x31d7S0x2312B0x2567S0x542,0x3135S0x31d6S0x2312B0x2567S0x542
0x31dbS0x2312B0x2567S0x542,0x31deS0x2312B0x2567S0x542
0x319cS0x2082S0x2575S0x542,0x31a0S0x2082S0x2575S0x542
0x3125S0x3191S0x2082S0x2575S0x542,0x319cS0x2082S0x2575S0x542
0x2089S0x2575S0x542,0x31a7S0x2082S0x2575S0x542
0x208dS0x2575S0x542,0x2090S0x2575S0x542
0x31a1S0x2082S0x2575S0x542,0x31a4S0x2082S0x2575S0x542
0x3192S0x2082S0x2575S0x542,0x30f5S0x3191S0x2082S0x2575S0x542
0x3196S0x2082S0x2575S0x542,0x3199S0x2082S0x2575S0x542
0x319dS0x2082S0x2575S0x542,0x31a0S0x2082S0x2575S0x542
0x30e7S0x3191S0x2082S0x2575S0x542,0x312bS0x3191S0x2082S0x2575S0x542
0x30ebS0x3191S0x2082S0x2575S0x542,0x30eeS0x3191S0x2082S0x2575S0x542
0x310fS0x3191S0x2082S0x2575S0x542,0x3125S0x3191S0x2082S0x2575S0x542
0x2404S0x272,0x2407S0x272
0x23f9S0x272,0x23feS0x272
0x23feS0x272,0x23ffS0x272
0x23ffS0x272,0x2403S0x272
0x2400S0x272,0x2403S0x272
0x2409S0x272,0x2411S0x272
0x240bS0x272,0x2096S0x2408S0x272
0x2086S0x2408S0x272,0x28b
0x2086S0x2408S0x272,0x319cS0x2082S0x2408S0x272
0x2086S0x2408S0x272,0x3125S0x3191S0x2082S0x2408S0x272
0x2412S0x272,0x2415S0x272
0x241aS0x272,0x2422S0x272
0x241cS0x272,0x2326S0x2416S0x272
0x2316S0x2416S0x272,0x28b
0x2316S0x2416S0x272,0x31e1S0x2312B0x2416S0x272
0x2423S0x272,0x2426S0x272
0x242bS0x272,0x2433S0x272
0x242dS0x272,0x2096S0x2427S0x272
0x2086S0x2427S0x272,0x28b
0x2086S0x2427S0x272,0x319cS0x2082S0x2427S0x272
0x2086S0x2427S0x272,0x3125S0x3191S0x2082S0x2427S0x272
0x2434S0x272,0x2437S0x272
0x243cS0x272,0x2444S0x272
0x243eS0x272,0x2326S0x2438S0x272
0x2316S0x2438S0x272,0x28b
0x2316S0x2438S0x272,0x31e1S0x2312B0x2438S0x272
0x2445S0x272,0x2448S0x272
0x31e1S0x2312B0x2416S0x272,0x31e5S0x2312B0x2416S0x272
0x2319S0x2416S0x272,0x31ecS0x2312B0x2416S0x272
0x231dS0x2416S0x272,0x2320S0x2416S0x272
0x31e1S0x2312B0x2438S0x272,0x31e5S0x2312B0x2438S0x272
0x2319S0x2438S0x272,0x31ecS0x2312B0x2438S0x272
0x231dS0x2438S0x272,0x2320S0x2438S0x272
0x31e6S0x2312B0x2416S0x272,0x31e9S0x2312B0x2416S0x272
0x31e2S0x2312B0x2416S0x272,0x31e5S0x2312B0x2416S0x272
0x31d7S0x2312B0x2416S0x272,0x3135S0x31d6S0x2312B0x2416S0x272
0x31dbS0x2312B0x2416S0x272,0x31deS0x2312B0x2416S0x272
0x31e6S0x2312B0x2438S0x272,0x31e9S0x2312B0x2438S0x272
0x31e2S0x2312B0x2438S0x272,0x31e5S0x2312B0x2438S0x272
0x31d7S0x2312B0x2438S0x272,0x3135S0x31d6S0x2312B0x2438S0x272
0x31dbS0x2312B0x2438S0x272,0x31deS0x2312B0x2438S0x272
0x319cS0x2082S0x2408S0x272,0x31a0S0x2082S0x2408S0x272
0x3125S0x3191S0x2082S0x2408S0x272,0x319cS0x2082S0x2408S0x272
0x2089S0x2408S0x272,0x31a7S0x2082S0x2408S0x272
0x208dS0x2408S0x272,0x2090S0x2408S0x272
0x31a1S0x2082S0x2408S0x272,0x31a4S0x2082S0x2408S0x272
0x3192S0x2082S0x2408S0x272,0x30f5S0x3191S0x2082S0x2408S0x272
0x3196S0x2082S0x2408S0x272,0x3199S0x2082S0x2408S0x272
0x319dS0x2082S0x2408S0x272,0x31a0S0x2082S0x2408S0x272
0x30e7S0x3191S0x2082S0x2408S0x272,0x312bS0x3191S0x2082S0x2408S0x272
